ID                  RA_OBJ         DEC_OBJ        Teff           logg       
                    (deg)          (deg)          (k)            (cm/s2) 
TIC 166064757       213.333941     64.245831      6390.0         3.64898992     
TIC 219011645       222.267226     66.432711      2982.0         5.1284399      
TIC 357166196       145.682836     51.268546      3776.0         None           
TIC 288602211       276.35072      80.545313      6172.0         4.44085979     
TIC 289729800       159.774411     55.51249       5802.58007813  4.49646997     
TIC 353937856       272.328197     59.750811      7501.0         4.0483098      
TIC 160224839       181.31299      76.905733      4679.37011719  None           
TIC 166052599       212.51286      62.914219      6574.0         4.13233995     
TIC 307959770       149.090123     24.723965      6421.0         4.32140017     
TIC 103690778       154.463741     71.05619       7511.0         4.00094986     
TIC 320321806       169.909718     49.506163      5264.0         None           
TIC 288407499       268.524189     78.679629      6609.0         3.57661009     
TIC 67949685        142.557884     47.347305      5873.02978516  4.50721979     
TIC 219095273       269.425331     69.600434      5644.0         4.47888994     
TIC 219862138       258.268705     66.009258      5773.0         4.48649979     
TIC 199549781       240.940246     64.594027      5626.0         4.30453014     
TIC 293615566       134.639615     54.11344       4974.93994141  None           
TIC 286728437       143.067841     23.255789      5854.0         3.9042201      
TIC 147939771       166.969951     68.366349      3493.0         None           
TIC 98413849        147.184656     24.20229       4902.0         None           
TIC 367614581       215.073027     77.49799       6258.0         4.36924982     
TIC 166055311       213.100802     63.385908      6363.0         4.40291023     
TIC 139381860       139.324688     33.500776      4861.0         None           
TIC 103750861       157.104278     69.936522      7002.0         4.27308989     
TIC 357154346       145.198516     51.350436      5029.0         4.6065402      
TIC 137645362       138.592036     54.068838      7493.0         4.00680017     
TIC 313356073       179.438467     72.999614      7350.0         3.82516003     
TIC 39715612        137.259354     47.013408      4818.95996094  None           
TIC 359555709       279.633452     55.245277      6455.0         3.81163001     
TIC 230064221       229.971762     67.01561       6847.47021484  3.86887002     
TIC 198178147       244.262266     62.90911       6411.0         None           
TIC 365949732       181.071818     75.655682      5196.0         4.52206993     
TIC 202442982       227.971132     63.653294      9277.0         4.23496008     
TIC 229969898       289.830133     63.799915      4468.0         None           
TIC 149916496       160.494241     60.031887      4791.0         None           
TIC 103687777       154.013265     68.508807      4488.0         None           
TIC 17122238        144.031411     38.085971      6626.04980469  3.81166005     
TIC 160600404       244.297455     77.563255      4007.0         4.44275999     
TIC 198456386       261.673719     59.748772      None           None           
TIC 156214745       185.129518     80.219311      4851.0         None           
TIC 8916274         152.288382     33.20012       4567.0         None           
TIC 441721258       255.417139     75.297494      7079.0         4.2267499      
TIC 252794978       165.009852     46.372577      4925.83007813  4.67339993     
TIC 172897877       128.441531     31.727309      4365.0         None           
TIC 142616825       170.095649     74.42049       6002.0         4.42443991     
TIC 8915897         152.321183     35.604371      4326.20019531  4.54102993     
TIC 355172451       137.409183     30.7128        7536.49023438  4.19073009     
TIC 67651534        148.064704     40.970412      7324.0         4.25013018     
TIC 117218597       129.855245     29.888312      3206.0         5.04979992     
TIC 11891826        176.970356     53.015152      7000.0         3.54243994     
TIC 445834088       173.373575     53.357601      5417.0         4.43982983     
TIC 137968191       153.602725     59.399709      3348.0         None           
TIC 1400769906      264.659445     55.759611      6334.0         3.81253004     
TIC 17122372        144.06631      37.52931       3963.85009766  4.4080801      
TIC 356583991       154.508447     65.108353      8130.0         3.93399        
TIC 117920112       131.764209     42.432925      6063.74023438  4.38835001     
TIC 229641533       279.257332     75.596438      7895.0         4.05108023     
TIC 198188157       246.156011     62.5787        7103.0         3.79444003     
TIC 233172907       216.387423     65.987829      6394.77001953  3.59398007     
TIC 219006393       220.738759     68.438182      4673.0         4.5754199      
TIC 229707441       278.125881     68.614194      6315.95019531  3.92512012     
TIC 235717346       255.018742     78.099061      4069.0         None           
TIC 159502560       246.349443     79.264714      14845.0        None           
TIC 232622805       268.7291       58.535997      5878.0         4.49771023     
TIC 445808136       167.788515     50.050299      3285.0         4.88071012     
TIC 230070765       243.324671     66.614625      5713.45996094  4.22757006     
TIC 8917071         152.417116     31.749739      5921.0         None           
TIC 8172192         155.735808     41.976837      7175.0         4.21190023     
TIC 229784742       283.736594     68.286397      7273.0         4.22555017     
TIC 233537455       280.943267     65.236112      3980.0         4.33525991     
TIC 99919640        169.362292     60.271785      4935.74023438  None           
TIC 318231504       163.042169     50.265458      4214.0         None           
TIC 21501907        149.289606     38.328849      5958.0         4.3671298      
TIC 138580742       176.000465     60.748518      4819.0         None           
TIC 258956733       289.25536      68.132279      6448.0         None           
TIC 103633672       152.223905     70.39473       5134.0         4.57244015     
TIC 356150790       266.446111     53.432417      6489.0         4.2579999      
TIC 198558314       238.398039     64.776732      4475.0         None           
TIC 166530215       134.702382     30.467126      5130.0         None           
TIC 219797808       265.483504     61.445153      5772.0         4.44348001     
TIC 356659169       232.337891     62.099529      4282.18994141  None           
TIC 86119217        140.425527     22.809459      4900.0         None           
TIC 117278732       130.9411       24.799134      6926.0         3.64780998     
TIC 27069801        152.184873     23.480532      6641.74023438  4.24415016     
TIC 298662272       277.949075     54.041157      4612.0         None           
TIC 420137493       291.765121     73.345153      6094.0         3.9618299      
TIC 126236689       133.436674     25.899845      4241.0         None           
TIC 159346626       236.145077     80.040673      4849.0         None           
TIC 117121070       128.818911     26.902481      6466.0         4.39279985     
TIC 150184553       137.45337      53.568231      4791.0         None           
TIC 259232873       292.772882     69.526977      5134.0         None           
TIC 165890025       131.518792     33.58683       4077.0         None           
TIC 233065234       270.369868     63.29384       5300.0         None           
TIC 4918314         148.269676     33.307089      5075.0         None           
TIC 341687488       171.39583      54.408526      7667.0         3.86543012     
TIC 160521567       240.926063     75.197591      3247.0         4.98009014     
TIC 160602772       244.485238     75.659683      7106.0         3.98706007     
TIC 441763065       260.768385     73.210496      4961.0         None           
TIC 154093124       210.461043     68.678676      4275.0         None           
TIC 230126341       251.204099     66.779684      5497.0         4.53282022     
TIC 233657068       259.719355     64.548846      4479.0         4.59050989     
TIC 373657095       157.281867     52.618594      4695.0         None           
TIC 252794572       164.896199     43.814463      4807.0         None           
TIC 157329771       181.415422     62.933119      4416.70019531  None           
TIC 232540970       227.969509     68.169375      5819.0         None           
TIC 224293266       184.086266     58.556244      4810.0         None           
TIC 9272729         137.527304     38.717279      5360.0         4.54376984     
TIC 272786592       239.285493     70.902112      3948.0         None           
TIC 257047338       226.628221     73.001408      5879.0         4.36134005     
TIC 230116331       249.233545     66.630553      4718.0         None           
TIC 233063825       269.982991     65.182039      4928.0         4.57773018     
TIC 359588615       280.04872      55.344705      6357.0         4.41891003     
TIC 99842485        165.884616     62.957102      6376.0         None           
TIC 233738223       277.768056     64.907843      6033.0         4.43766022     
TIC 219794415       265.233832     61.066371      4941.0         None           
TIC 237000731       305.974368     63.661789      3664.0         4.64308977     
TIC 284598983       178.484173     54.069138      4916.89013672  4.55455017     
TIC 232537907       227.492438     71.31722       5203.0         4.26913023     
TIC 147670350       185.444292     64.00284       5259.0         4.58491993     
TIC 284190954       275.557282     53.068194      7127.0         3.97738004     
TIC 264248558       295.467643     67.542003      6592.0         4.22145987     
TIC 101540135       129.622169     33.706133      4362.0         None           
TIC 154492631       186.645996     76.384527      8058.0         3.67686009     
TIC 160324545       189.791512     83.644088      5937.81982422  3.75654006     
TIC 458421853       171.033349     53.552589      4165.0         None           
TIC 126368434       136.093602     29.268005      3528.0         None           
TIC 1400807589      265.715423     58.685117      5391.0         4.54063988     
TIC 8292514         162.985261     40.109497      5957.25976563  4.48051023     
TIC 26957587        149.530051     22.664323      7728.0         4.0830102      
TIC 233190759       226.218961     71.765623      4816.0         None           
TIC 137771580       175.476838     56.358152      4406.18994141  4.54940987     
TIC 287151185       253.850442     64.92931       7529.0         4.18761015     
TIC 3800384         128.808499     28.190289      6306.0         None           
TIC 420106821       285.018722     77.89389       3978.0         None           
TIC 142502706       162.744008     76.450792      5152.0         4.62610006     
TIC 256745630       300.772019     63.209005      3996.0         None           
TIC 236779163       282.796588     57.443847      5639.0         4.63169003     
TIC 3908723         151.652198     25.566321      4366.77978516  None           
TIC 376869803       283.438224     75.716608      5401.0         4.57188988     
TIC 358615125       175.795522     81.502587      7335.0         4.1391201      
TIC 459970307       254.924105     64.699109      5704.0         4.51110983     
TIC 288131230       209.141339     80.292935      5816.0         4.49947977     
TIC 198242745       249.790729     60.469746      4511.0         None           
TIC 160490168       238.602089     75.63235       7420.0         3.85235        
TIC 256564095       299.879655     64.466672      6022.0         4.33967018     
TIC 233580734       282.647234     61.981474      7905.0         4.12131023     
TIC 160494462       239.977178     73.832943      5906.0         4.1111002      
TIC 198357390       256.33312      59.453674      5465.0         None           
TIC 241253962       157.994977     32.185283      8494.0         4.36096001     
TIC 229643811       279.576652     73.791838      5607.0         4.55424023     
TIC 230129250       251.460913     66.156821      4815.0         None           
TIC 243245859       136.761453     23.326551      6902.0         4.13682985     
TIC 332146607       130.69255      31.862601      6752.64013672  4.43579006     
TIC 318339281       164.598865     48.288095      None           4.60718012     
TIC 232621086       268.437319     57.055952      None           None           
TIC 159540432       248.563157     80.994769      4297.0         None           
TIC 157328623       181.131212     61.193086      4816.0         None           
TIC 172950727       129.397235     31.842098      7278.70996094  4.16260004     
TIC 160420002       234.504728     76.554251      5645.0         3.92166996     
TIC 377386758       149.473589     58.987327      4584.47998047  None           
TIC 287225600       144.020639     53.298304      6814.0         4.26187992     
TIC 229977160       290.276302     61.764297      4883.0         None           
TIC 376870043       283.37426      75.070674      3881.0         None           
TIC 29206973        152.05542      47.738855      4234.85986328  None           
TIC 307907614       141.030639     30.060154      5330.83984375  4.31427002     
TIC 147894697       163.708782     71.22066       4652.0         4.54597998     
TIC 417921519       186.203934     63.947319      3227.0         4.8716898      
TIC 117246903       130.215926     26.834349      4804.56982422  None           
TIC 159313969       230.904051     81.335286      6302.0         4.36164999     
TIC 105440739       143.589156     45.536922      4934.79980469  None           
TIC 138558958       174.442643     61.150089      4971.0         None           
TIC 353934991       272.225164     56.005422      5809.0         4.57300997     
TIC 331957558       162.514893     56.545419      7166.0         4.09017992     
TIC 232539420       227.794715     67.621944      7774.0         4.27159023     
TIC 117298350       131.486991     29.009924      6366.0         4.32847977     
TIC 147971612       169.881718     67.50762       4597.0         4.58312988     
TIC 29170829        135.484148     45.137323      7517.77001953  3.60338998     
TIC 256662147       300.368934     64.820971      3893.0         None           
TIC 459985588       256.425993     64.145703      5814.0         4.52101994     
TIC 159333969       233.660957     78.261631      5439.0         4.55303001     
TIC 16163047        152.745714     40.661607      4478.0         None           
TIC 233051164       268.938843     61.084843      5370.0         4.56821012     
TIC 199610813       249.006663     59.74473       None           None           
TIC 275806660       286.947427     64.976427      5098.0         None           
TIC 422990441       263.538954     56.667918      3144.0         4.81902981     
TIC 3906145         151.360503     26.4878        4652.93994141  4.51632023     
TIC 289590763       254.143394     60.399635      5229.0         4.5655098      
TIC 155640274       204.075946     81.798333      4787.0         None           
TIC 165528645       266.053264     55.830586      3013.0         5.08234978     
TIC 23972414        147.623972     45.083682      6853.0         3.92422009     
TIC 165916060       131.830101     34.089188      4266.0         None           
TIC 390017653       277.551622     58.213152      4729.0         None           
TIC 416193373       285.601057     70.296274      5166.0         4.62346983     
TIC 394130313       288.887412     73.35552       4427.0         None           
TIC 237211224       294.651866     75.17679       5279.0         4.59588003     
TIC 289750727       160.035074     59.170825      4631.0         None           
TIC 157840360       150.130935     43.995364      7187.45019531  4.1092701      
TIC 219892254       262.505945     66.210868      5646.0         4.55081987     
TIC 232618847       268.273986     55.815094      4802.0         4.5577898      
TIC 157983553       213.163322     79.482412      3622.0         None           
TIC 297945206       152.643477     48.091813      5662.14013672  4.47286987     
TIC 159117671       192.307185     83.41288       9415.0         3.53682995     
TIC 252471423       154.413503     53.068091      4677.93994141  None           
TIC 456311576       134.341175     48.635771      4243.0         None           
TIC 199550064       241.203889     65.823933      6352.0         4.45047998     
TIC 154106379       210.94432      69.774347      4702.0         4.55479002     
TIC 138687435       136.71435      25.193301      6240.0         4.40625        
TIC 409275610       146.542637     43.475507      5610.72998047  4.36121988     
TIC 138578155       175.58445      63.396451      5839.0         4.53944016     
TIC 359556659       279.586965     56.699855      7435.0         4.14735985     
TIC 456309634       133.951794     51.786458      4500.0         None           
TIC 99833517        164.762907     60.145591      5342.0         4.22243023     
TIC 8915948         152.369601     35.314352      5547.52001953  4.55305004     
TIC 230016910       291.489993     62.319572      7912.0         4.16877985     
TIC 233239037       267.944317     70.69255       6060.0         4.46923018     
TIC 101593512       159.467775     34.078626      4386.0         None           
TIC 243247823       146.632882     45.857454      4729.0         None           
TIC 230087102       247.088058     67.044002      3673.0         None           
TIC 160006422       162.810907     46.796276      5557.72998047  4.25417995     
TIC 230065619       230.182128     71.834023      8280.0         None           
TIC 198188973       246.335785     65.559321      6929.0         3.92881989     
TIC 367839038       276.149775     74.803474      5974.0         4.32087994     
TIC 147605805       144.866146     67.272228      4015.07006836  None           
TIC 229914874       287.568551     62.530118      4368.0         None           
TIC 361984368       130.33078      33.438555      6610.52001953  4.11324978     
TIC 362227254       286.401926     72.5758        5610.0         4.54903984     
TIC 147951600       168.045586     68.271871      8511.0         4.01269007     
TIC 230081205       245.633714     66.410392      5474.0         4.49440002     
TIC 154067925       207.612987     65.980105      7058.0         4.24585009     
TIC 259270391       293.54548      69.795125      6326.0         3.72901011     
TIC 320523622       264.726967     55.557702      4493.0         None           
TIC 239201668       148.79115      21.47013       5947.0         4.45593023     
TIC 284963938       133.071118     34.102723      7111.0         4.07414007     
TIC 3907247         151.425681     28.637473      6604.27001953  3.59612012     
TIC 105487479       144.370711     43.087875      6415.60009766  3.9693799      
TIC 365949300       180.709526     77.692974      6680.0         4.25214005     
TIC 202509442       231.984019     65.259029      5185.0         4.21588993     
TIC 450327316       159.947793     38.73136       3860.0         4.64186001     
TIC 229641819       279.401992     76.458903      4919.0         None           
TIC 172955529       150.433009     32.337799      5738.0         4.48582983     
TIC 356735835       254.7673       66.671984      6092.0         4.38870001     
TIC 229497278       296.45576      62.351077      5578.0         4.47011995     
TIC 402442878       294.291665     71.732586      3668.0         None           
TIC 4990885         149.543776     33.02881       5212.0         None           
TIC 147670071       185.485841     62.306484      2925.0         5.02324009     
TIC 233729302       277.119338     61.210031      5237.0         4.5925498      
TIC 148893564       184.277323     66.385944      4878.0         4.50895977     
TIC 172900250       128.501158     30.880985      6074.0         4.02014017     
TIC 235710322       251.909172     79.503707      4542.0         None           
TIC 446134487       147.020648     56.842157      4787.0         None           
TIC 233083183       272.108843     60.442721      4992.0         4.51645994     
TIC 159332944       232.743534     79.651772      4749.0         4.29590988     
TIC 320500512       264.525807     55.718626      5492.35986328  4.52980995     
TIC 160492521       239.496271     77.974436      6243.0         4.40351009     
TIC 8865471         142.885043     35.103272      3978.0         None           
TIC 459978721       255.817554     65.775292      4155.0         None           
TIC 219750901       260.998185     63.321914      4852.0         None           
TIC 264221508       294.914803     70.456088      6103.0         4.47392988     
TIC 233607836       283.283378     61.223367      None           None           
TIC 366491189       299.943721     66.599348      3242.0         None           
TIC 233726761       276.838238     64.868937      6340.0         4.37419987     
TIC 288269034       259.666041     82.866932      4959.0         4.67769003     
TIC 355834778       153.442138     63.5014        4834.0         None           
TIC 142591778       168.857444     73.471312      3940.0         None           
TIC 237206223       293.526909     74.298983      8887.0         3.54639006     
TIC 229447727       293.991361     60.316545      6674.0         4.01967001     
TIC 150266750       160.031486     46.840766      7958.0         4.22417021     
TIC 86176751        138.54873      63.17508       5016.0         None           
TIC 219810107       266.808539     64.136253      6047.0         4.4140501      
TIC 26956864        149.632968     19.017245      5493.0         4.49022007     
TIC 229674823       253.053445     72.795991      7115.0         4.18848991     
TIC 229997470       290.477919     64.540511      3021.0         None           
TIC 264300312       295.849055     68.302072      6162.0         4.46809006     
TIC 441726485       256.318723     75.50132       6550.0         None           
TIC 199610621       249.054267     58.973878      5923.0         4.49608994     
TIC 252791409       164.416482     47.758079      6288.08984375  4.18034983     
TIC 332475052       265.237798     54.780755      6423.0         4.37249994     
TIC 297963543       164.43382      58.166965      6559.0         4.22160006     
TIC 258827801       287.422679     67.90918       7787.0         4.42292023     
TIC 284994402       137.330195     27.525541      4773.02001953  4.67703009     
TIC 298017097       182.74992      81.70983       4139.95996094  None           
TIC 99906042        168.985319     64.979029      6309.0         4.43437004     
TIC 219097028       269.81088      69.19847       5285.0         4.58704996     
TIC 219732543       230.2287       77.754352      4876.0         None           
TIC 66683055        155.024269     56.609366      5046.0         4.53679991     
TIC 441801289       265.166487     72.656593      5460.0         4.53071022     
TIC 293624370       135.626668     55.368385      4857.45996094  None           
TIC 105378497       141.875628     43.759729      4809.0         None           
TIC 272749171       236.663672     68.499823      6992.0         4.07590008     
TIC 417847904       151.329776     64.379092      4375.0         None           
TIC 406855227       274.632885     70.704688      5493.0         4.53591013     
TIC 8200881         156.970906     36.707277      5018.87988281  None           
TIC 355206619       133.538334     46.860073      6398.95019531  4.35908985     
TIC 284928907       132.826114     34.154565      6130.0         4.35461998     
TIC 233200932       265.268627     69.220807      4713.0         4.53949022     
TIC 298051890       196.714826     78.583953      6105.0         4.49628019     
TIC 157769145       147.176947     74.235057      5204.0         4.60133982     
TIC 103656470       152.852996     68.542502      3171.0         4.98702002     
TIC 233239299       267.817794     71.565084      5173.0         4.66413021     
TIC 219820988       268.175479     60.502481      5236.0         4.48576021     
TIC 229971469       289.923961     65.503086      6248.0         4.45722008     
TIC 233514176       270.9042       52.286479      3198.0         4.7801199      
TIC 56861194        138.382684     43.725208      6280.54003906  4.52685022     
TIC 288313416       262.389548     79.841195      4907.0         4.5113101      
TIC 233061961       270.174652     60.854219      5639.0         4.58995008     
TIC 233203211       265.413741     69.484768      4903.0         4.57986021     
TIC 198488960       196.012406     72.402569      8420.0         4.14159012     
TIC 258829890       287.717677     67.524181      4749.0         None           
TIC 149362340       138.681189     25.374855      6006.0         4.36537981     
TIC 456336286       135.1822       51.615088      4627.29003906  4.56730986     
TIC 142873270       176.264208     68.816749      5684.0         4.43729019     
TIC 453426712       146.385675     50.43209       5674.60986328  None           
TIC 329153604       268.194005     77.10879       4632.0         None           
TIC 29191483        151.783272     45.059958      6567.0         3.95120001     
TIC 233191165       226.094821     69.485075      4448.0         None           
TIC 103657028       152.713386     71.173049      4969.0         None           
TIC 459789679       144.585304     57.424705      4859.08007813  None           
TIC 441741702       260.170706     75.005558      5621.0         4.13142014     
TIC 21002602        272.774552     53.493838      6279.0         4.43464994     
TIC 219875126       260.324678     70.447542      4401.0         4.60176992     
TIC 219112487       271.878254     68.562103      5526.0         4.54183006     
TIC 424731682       255.320525     60.648755      4966.0         None           
TIC 188511154       143.555756     36.39756       5195.0         None           
TIC 232610190       258.642189     63.353084      3982.0         None           
TIC 160227070       181.633104     74.671446      6637.0         3.61444998     
TIC 251100612       140.494749     53.632938      3222.0         None           
TIC 117419209       137.73801      25.677094      4308.0         None           
TIC 126320776       134.8722       29.3051        None           5.04216003     
TIC 142441042       145.824618     67.522284      4639.0         None           
TIC 103631905       152.026543     69.933675      6664.0         4.28934002     
TIC 458691019       157.071787     30.441455      4416.43017578  None           
TIC 147670637       185.494696     65.687935      5677.0         4.30390978     
TIC 229404121       292.718155     62.506348      3064.0         5.12483978     
TIC 17190241        145.07113      38.193099      6126.33007813  4.41024017     
TIC 233072220       271.117631     60.07345       4419.0         None           
TIC 8152515         155.261232     41.613962      6501.75976563  3.52214003     
TIC 139366148       138.70739      34.415141      4763.0         None           
TIC 267542072       289.442608     76.619107      7010.0         4.19696999     
TIC 157329219       180.936591     65.203963      4925.0         None           
TIC 287286222       155.753267     64.495481      4614.0         None           
TIC 154092672       210.216014     71.447642      4685.0         None           
TIC 229736675       279.18739      71.530093      5089.0         4.50733995     
TIC 56884086        139.034471     46.12353       3130.0         5.06527996     
TIC 236763903       273.131138     67.079411      None           None           
TIC 272745924       235.674751     67.066585      3585.0         None           
TIC 165856834       130.857351     32.513459      3487.0         None           
TIC 165529451       266.053662     57.76762       4153.0         None           
TIC 371491194       148.98841      51.19087       7221.0         4.12194014     
TIC 142619421       170.706381     77.373441      6372.16015625  4.17754984     
TIC 359584173       279.830671     59.528036      4240.0         None           
TIC 82204610        148.190901     26.00695       4554.29980469  None           
TIC 154067902       207.400105     66.000881      4941.0         None           
TIC 335769014       224.619778     62.216731      4703.0         4.5964098      
TIC 160268710       182.453301     77.390436      4847.41015625  None           
TIC 284181945       205.663344     78.064439      4883.56982422  None           
TIC 441808796       266.495444     72.636084      5180.0         4.49852991     
TIC 229642734       279.529376     76.730468      6339.0         4.38219023     
TIC 23992299        148.079399     44.328257      31000.0        5.59961987     
TIC 103632671       151.766575     66.315048      3780.0         None           
TIC 359634548       280.734562     55.451298      4960.0         None           
TIC 88692888        149.310676     45.902789      5995.0         4.44961023     
TIC 302605464       136.661645     33.370525      7409.0         4.29491997     
TIC 219773223       263.228457     61.560768      3171.0         4.97106981     
TIC 235685913       288.09419      73.892353      3567.0         None           
TIC 297907044       148.458464     53.33198       4663.52001953  None           
TIC 1102432419      233.037624     63.015981      4538.0         4.48765993     
TIC 198513158       212.520178     76.079041      4745.0         None           
TIC 279823492       137.939984     48.424119      3350.0         None           
TIC 272781760       238.170319     69.557055      7030.0         4.0750699      
TIC 8113339         153.915539     36.122206      4687.87988281  None           
TIC 4992932         149.795744     32.43895       6809.56982422  None           
TIC 202421707       225.506492     63.255036      4502.0         None           
TIC 148910632       185.830579     67.902214      4390.0         4.61414003     
TIC 16220443        153.295122     37.813947      5292.0         4.57508993     
TIC 166090269       215.292364     61.640837      4916.0         None           
TIC 359498640       279.212337     59.169159      5043.0         4.65623999     
TIC 229675483       253.407986     73.752416      3190.0         5.01752996     
TIC 359631862       280.27335      56.791495      3086.0         None           
TIC 198187775       246.154149     61.063274      4238.0         None           
TIC 160422910       235.375944     77.002219      5709.0         4.66829014     
TIC 159505118       145.138702     66.328494      3156.0         5.02872992     
TIC 198388049       258.099433     57.700659      5646.0         4.46491003     
TIC 237214260       294.744843     74.571053      3230.0         4.81209993     
TIC 142963647       181.676973     71.77083       5006.0         None           
TIC 229956797       289.104334     62.406934      5759.0         4.53731012     
TIC 125529346       144.703693     28.954718      4371.0         None           
TIC 149927590       161.826107     61.594343      4139.0         None           
TIC 334298251       149.835374     56.109008      4461.0         None           
TIC 402894425       302.737129     68.272214      13095.0        None           
TIC 284596378       172.678249     56.746385      7158.0         3.51320004     
TIC 256615403       299.951147     64.971541      4767.0         None           
TIC 233571918       281.89095      61.493479      7902.0         4.26110983     
TIC 272746450       236.11637      67.30435       6857.0         3.95331001     
TIC 148626992       157.774584     51.808957      7325.0         4.27197981     
TIC 307988803       149.445632     29.490406      3834.47998047  None           
TIC 288268410       259.90464      80.1364        4114.97998047  None           
TIC 115860303       158.072369     47.223471      4874.27978516  None           
TIC 229549056       183.182639     61.55597       5696.0         4.39169979     
TIC 258919620       288.595567     67.905883      5999.0         4.1319499      
TIC 258461221       300.016568     68.436746      12896.0        None           
TIC 243276811       288.237562     58.107937      7048.0         None           
TIC 237214784       294.772794     75.837694      7806.0         4.41603994     
TIC 219759861       262.244171     60.733447      5210.12011719  4.60056019     
TIC 230076586       244.540707     68.554545      4429.0         None           
TIC 139399985       139.418309     32.175133      4952.31982422  4.61854982     
TIC 88692889        149.309011     45.902356      5512.0         4.55903006     
TIC 284555713       170.784786     59.809189      5059.0         None           
TIC 441729162       257.248271     73.153342      8435.0         3.69243002     
TIC 198537575       237.169014     61.441907      3003.0         None           
TIC 287225598       143.926958     53.294556      6791.0         4.31127977     
TIC 453443565       147.663788     49.258121      4514.37011719  4.53105021     
TIC 198237897       248.860067     64.502793      6261.0         4.41345978     
TIC 166053959       212.721038     62.522207      6768.0         4.2620101      
TIC 8114246         154.131306     41.803857      6248.0         4.43855        
TIC 241188477       130.403282     39.894304      5435.29980469  4.58089018     
TIC 264249718       295.216019     66.053029      4005.0         None           
TIC 229456081       294.823413     65.471529      5496.0         4.57773018     
TIC 365968454       182.852159     56.41013       2998.0         5.1139102      
TIC 377389961       161.59367      57.365913      3874.0         None           
TIC 147952139       168.254435     66.579682      3642.0         4.6978302      
TIC 371792050       174.344261     75.877988      3914.0         None           
TIC 232970715       198.983606     68.245892      4473.0         None           
TIC 92005695        145.170067     20.627504      6499.0         4.34380007     
TIC 357156901       156.030117     57.150331      5454.0         4.55797005     
TIC 233045685       268.352448     63.070793      7050.0         4.21878004     
TIC 39732626        153.993571     42.482262      4677.0         4.52166986     
TIC 21550627        134.208134     45.631647      4500.08984375  None           
TIC 154867969       189.015494     84.735112      4315.0         None           
TIC 233235379       267.485171     71.444811      5337.0         4.52721024     
TIC 230080609       245.452967     69.109391      4720.0         None           
TIC 233192409       226.579227     69.159139      3667.0         4.73245001     
TIC 198187877       245.997864     61.514212      5007.0         None           
TIC 154067919       207.592221     65.962395      5237.0         4.58679008     
TIC 172529247       142.775634     25.047174      3364.0         None           
TIC 88722545        150.807036     50.109227      4150.0         None           
TIC 341687148       171.332983     56.300349      3988.0         None           
TIC 1043359         154.173988     25.370716      4527.0         None           
TIC 445855626       199.136981     81.503924      6843.0         4.1375699      
TIC 117355618       131.674258     28.759894      4912.12011719  None           
TIC 456310272       134.29227      53.109777      4038.34008789  None           
TIC 256456773       298.841275     63.52953       4722.0         None           
TIC 459218143       194.289421     70.755268      6923.0         4.06649017     
TIC 86185561        139.164134     63.297839      5906.0         4.47630978     
TIC 82248114        151.139429     27.847221      7207.56982422  4.04411983     
TIC 232966859       197.744509     67.065031      5187.0         4.62591982     
TIC 219884963       261.905973     71.398068      5792.0         4.52891016     
TIC 56884348        138.959803     44.697927      3125.0         None           
TIC 235902789       290.204895     78.041827      6989.0         4.20701981     
TIC 29170565        135.389798     43.681204      6079.0         3.37087989     
TIC 147576412       144.520563     70.33717       4459.0         None           
TIC 29205693        151.93769      45.137468      7080.0         4.14471006     
TIC 258777137       286.747399     71.712302      5599.0         None           
TIC 237104803       241.373264     66.988158      8293.0         4.10571003     
TIC 232613500       259.227664     65.262584      5313.0         4.51813984     
TIC 356630399       160.451077     68.443501      4407.0         None           
TIC 367839275       276.009918     75.382287      6590.0         4.31793022     
TIC 284929123       132.831773     33.224887      4285.93017578  None           
TIC 158436232       202.442288     61.251588      6462.0         4.26645994     
TIC 284567015       171.888961     56.57551       6417.97998047  3.92110991     
TIC 155635064       202.125233     80.759091      6218.0         4.32938004     
TIC 256746748       300.94925      64.429685      3999.0         4.5886898      
TIC 459224768       203.763862     65.540236      6005.0         4.35278988     
TIC 287297930       168.755732     49.464926      5131.02978516  4.55243015     
TIC 256979845       223.16919      75.935433      5302.0         4.5075202      
TIC 288405772       267.71946      78.402523      6037.0         4.52567005     
TIC 302605408       136.628972     33.626118      5882.0         3.70537996     
TIC 142588232       167.838096     75.269348      4817.0         None           
TIC 153990344       204.294977     70.31845       5205.0         4.56384993     
TIC 156374255       168.270956     46.22306       6787.29980469  4.29069996     
TIC 159399273       237.847511     83.902085      7141.0         4.11069012     
TIC 237215017       294.77652      76.422022      5094.0         None           
TIC 202466962       228.569283     65.183037      6459.0         4.18923998     
TIC 298109402       205.644575     62.295142      4243.0         4.58679008     
TIC 103751358       157.419438     71.322613      4016.0         None           
TIC 8917686         152.514758     35.809755      4030.0         None           
TIC 103632402       151.753008     67.54653       4742.0         4.74354982     
TIC 441738064       259.102992     75.410221      7167.0         4.19481993     
TIC 289511854       200.379114     63.950411      4048.0         None           
TIC 117125013       129.197254     26.360748      4269.0         None           
TIC 139367562       138.907769     32.301998      5507.02001953  4.56693983     
TIC 288299155       261.365522     78.402419      5387.0         4.42794991     
TIC 230088867       247.228644     69.373566      6551.0         4.43719006     
TIC 367739339       250.614244     79.439752      7147.0         4.32289982     
TIC 272785770       238.946777     68.670514      3534.0         4.74657011     
TIC 417835197       138.42162      62.461479      3319.0         4.72533989     
